# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
24498at4891	Complete	contig_38	759879	760667	-	208.1	147	https://www.orthodb.org/v10?query=24498at4891	HotDog domain superfamily
24559at4891	Complete	contig_38	280260	281114	-	263.6	199	https://www.orthodb.org/v10?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	scaffold_37	405024	406265	+	416.7	306	https://www.orthodb.org/v10?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	contig_16	411343	412881	+	156.5	339	https://www.orthodb.org/v10?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	contig_3	73241	74347	-	130.4	158	https://www.orthodb.org/v10?query=24610at4891	kinase-like protein
24621at4891	Complete	contig_38	356135	357469	-	336.2	307	https://www.orthodb.org/v10?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	scaffold_25	245874	247334	+	578.8	398	https://www.orthodb.org/v10?query=24627at4891	Squalene monooxygenase
24629at4891	Complete	contig_2	820478	821227	+	389.6	217	https://www.orthodb.org/v10?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	contig_16	1405009	1405866	-	405.8	227	https://www.orthodb.org/v10?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	contig_2	879360	880289	-	384.8	244	https://www.orthodb.org/v10?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	contig_23	72517	73380	+	399.6	217	https://www.orthodb.org/v10?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	contig_13	297949	298722	-	292.9	203	https://www.orthodb.org/v10?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	contig_21	569344	570507	-	288.1	248	https://www.orthodb.org/v10?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	contig_5	312180	313070	+	534.0	267	https://www.orthodb.org/v10?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	scaffold_25	152054	153397	+	300.0	274	https://www.orthodb.org/v10?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	contig_38	267344	267988	+	365.8	190	https://www.orthodb.org/v10?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	contig_16	1222267	1223325	+	427.6	252	https://www.orthodb.org/v10?query=24835at4891	ATPase GET3
24837at4891	Complete	contig_38	448781	449710	+	401.1	233	https://www.orthodb.org/v10?query=24837at4891	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
24838at4891	Complete	contig_5	899143	900162	+	283.6	262	https://www.orthodb.org/v10?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	contig_5	920233	922092	-	555.4	487	https://www.orthodb.org/v10?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	contig_12	375311	376165	-	329.2	232	https://www.orthodb.org/v10?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	contig_21	303542	304249	+	390.2	198	https://www.orthodb.org/v10?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	scaffold_25	32679	33608	+	281.2	208	https://www.orthodb.org/v10?query=24992at4891	Surfeit locus 4
24998at4891	Complete	contig_5	300437	301483	-	161.6	194	https://www.orthodb.org/v10?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	contig_21	668232	668888	-	327.5	194	https://www.orthodb.org/v10?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	contig_5	903910	904710	+	274.6	199	https://www.orthodb.org/v10?query=25078at4891	Dolichol-phosphate mannosyltransferase
25079at4891	Complete	contig_39	183014	183649	-	267.3	181	https://www.orthodb.org/v10?query=25079at4891	RNA polymerase III, subunit Rpc25
25093at4891	Complete	contig_21	147769	148710	-	183.5	183	https://www.orthodb.org/v10?query=25093at4891	Yif1 family
25101at4891	Complete	scaffold_37	738014	739282	-	231.4	218	https://www.orthodb.org/v10?query=25101at4891	Chromatin structure-remodeling complex subunit SFH1
25116at4891	Complete	contig_10	662799	664364	+	449.5	378	https://www.orthodb.org/v10?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	contig_16	963695	965542	-	294.6	280	https://www.orthodb.org/v10?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	contig_10	406330	407271	-	197.3	195	https://www.orthodb.org/v10?query=25147at4891	cyclin-like protein
25148at4891	Complete	contig_23	571471	572451	+	299.5	220	https://www.orthodb.org/v10?query=25148at4891	mitochondrial carrier
25170at4891	Complete	contig_39	369827	371311	+	444.8	350	https://www.orthodb.org/v10?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	scaffold_37	585862	586677	+	452.4	239	https://www.orthodb.org/v10?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	contig_16	711295	712194	+	319.3	233	https://www.orthodb.org/v10?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	contig_16	1453255	1454259	+	374.4	237	https://www.orthodb.org/v10?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	contig_38	75940	77856	+	540.2	447	https://www.orthodb.org/v10?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	contig_23	535501	536952	+	509.3	356	https://www.orthodb.org/v10?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Complete	scaffold_37	871621	873693	-	333.0	397	https://www.orthodb.org/v10?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	contig_2	775651	777393	+	228.2	288	https://www.orthodb.org/v10?query=25254at4891	conserved oligomeric Golgi complex component, putative
25269at4891	Complete	contig_34	363496	364143	+	316.4	177	https://www.orthodb.org/v10?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	contig_12	163167	163949	+	436.0	223	https://www.orthodb.org/v10?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	contig_2	129990	130925	-	164.3	172	https://www.orthodb.org/v10?query=25295at4891	Metallo-dependent hydrolase
25313at4891	Complete	contig_16	1209131	1210369	+	310.2	254	https://www.orthodb.org/v10?query=25313at4891	terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	contig_21	55027	56778	-	338.5	384	https://www.orthodb.org/v10?query=25329at4891	Protein KRI1
25386at4891	Complete	contig_10	425135	425895	+	296.4	186	https://www.orthodb.org/v10?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	scaffold_25	1024479	1025339	+	262.9	197	https://www.orthodb.org/v10?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	contig_39	236110	237048	-	215.6	193	https://www.orthodb.org/v10?query=25405at4891	chromatin associated protein KTI12
25406at4891	Complete	contig_23	274326	275267	+	419.0	255	https://www.orthodb.org/v10?query=25406at4891	MPN domain
25443at4891	Complete	contig_39	170813	171553	-	449.2	234	https://www.orthodb.org/v10?query=25443at4891	Phosphoglycerate mutase
25476at4891	Complete	scaffold_37	262598	263263	+	398.7	188	https://www.orthodb.org/v10?query=25476at4891	Ribosomal protein L10e
25480at4891	Complete	contig_23	825570	826307	-	156.1	139	https://www.orthodb.org/v10?query=25480at4891	Protein OPI10
25484at4891	Complete	contig_38	657087	657677	-	248.3	146	https://www.orthodb.org/v10?query=25484at4891	ribosomal protein L16
25501at4891	Complete	scaffold_25	224295	226496	-	379.3	350	https://www.orthodb.org/v10?query=25501at4891	Transcription initiation factor IIF subunit alpha
25506at4891	Complete	contig_3	233979	234866	-	181.7	220	https://www.orthodb.org/v10?query=25506at4891	DnaJ domain
25519at4891	Complete	contig_3	200389	201393	-	274.9	235	https://www.orthodb.org/v10?query=25519at4891	histidinol phosphate phosphatase H
25527at4891	Complete	contig_2	566936	567940	+	298.2	225	https://www.orthodb.org/v10?query=25527at4891	NADP-dependent oxidoreductase domain
25563at4891	Complete	scaffold_37	522462	523394	-	360.3	233	https://www.orthodb.org/v10?query=25563at4891	Purine nucleoside phosphorylase
25565at4891	Complete	contig_23	751572	752297	-	305.8	211	https://www.orthodb.org/v10?query=25565at4891	PIN-like domain superfamily
25572at4891	Complete	contig_2	688136	689155	+	276.1	208	https://www.orthodb.org/v10?query=25572at4891	Uracil-DNA glycosylase
25615at4891	Complete	contig_23	948089	948886	-	238.8	192	https://www.orthodb.org/v10?query=25615at4891	tRNA methyltransferase TRM10-type domain
25626at4891	Complete	scaffold_37	122090	123322	+	298.0	214	https://www.orthodb.org/v10?query=25626at4891	Maintenance of mitochondrial morphology protein 1
25646at4891	Complete	contig_16	962363	963106	+	370.1	218	https://www.orthodb.org/v10?query=25646at4891	Triosephosphate isomerase
25673at4891	Complete	scaffold_25	1075943	1077040	-	236.0	261	https://www.orthodb.org/v10?query=25673at4891	3',5'-cyclic-nucleotide phosphodiesterase
25713at4891	Complete	contig_34	482369	483295	+	220.8	230	https://www.orthodb.org/v10?query=25713at4891	tRNA binding
25731at4891	Complete	scaffold_25	1068204	1069349	-	259.8	237	https://www.orthodb.org/v10?query=25731at4891	adenosine deaminase activity
25768at4891	Complete	scaffold_25	567817	568527	+	327.9	199	https://www.orthodb.org/v10?query=25768at4891	tRNA(His) guanylyltransferase
25783at4891	Complete	scaffold_25	181472	182380	-	355.9	227	https://www.orthodb.org/v10?query=25783at4891	Phosphoserine phosphatase
25808at4891	Complete	contig_2	651116	651739	-	293.2	172	https://www.orthodb.org/v10?query=25808at4891	Small GTPase superfamily
25824at4891	Complete	contig_21	491136	492053	+	245.2	189	https://www.orthodb.org/v10?query=25824at4891	Ribonuclease
25828at4891	Complete	contig_21	470880	471923	-	341.0	281	https://www.orthodb.org/v10?query=25828at4891	Actin cytoskeleton-regulatory complex protein END3
25873at4891	Complete	contig_7	62271	63332	+	175.5	176	https://www.orthodb.org/v10?query=25873at4891	ENTH/VHS
25937at4891	Complete	contig_39	433413	434120	+	358.4	207	https://www.orthodb.org/v10?query=25937at4891	Ribosome assembly factor mrt4
25943at4891	Complete	contig_39	125977	127485	+	296.2	255	https://www.orthodb.org/v10?query=25943at4891	metal ion transmembrane transporter activity
25948at4891	Complete	scaffold_25	750045	750830	-	233.6	184	https://www.orthodb.org/v10?query=25948at4891	Staphylococcal nuclease (SNase-like), OB-fold
25967at4891	Complete	scaffold_37	726699	727785	-	148.3	168	https://www.orthodb.org/v10?query=25967at4891	Cytidine deaminase-like protein
25981at4891	Duplicated	contig_2	785899	787131	+	353.3	367	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
25981at4891	Duplicated	scaffold_37	986610	987785	+	359.1	372	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
26005at4891	Complete	contig_16	608216	608869	-	394.9	201	https://www.orthodb.org/v10?query=26005at4891	Adenylate kinase
26018at4891	Complete	scaffold_25	184188	185039	-	204.3	171	https://www.orthodb.org/v10?query=26018at4891	p-loop containing nucleoside triphosphate hydrolase protein
26055at4891	Complete	contig_7	65294	66175	-	168.3	179	https://www.orthodb.org/v10?query=26055at4891	Ribosomal RNA-processing protein 7
26056at4891	Complete	contig_5	690307	691188	+	266.8	200	https://www.orthodb.org/v10?query=26056at4891	Ubiquitin-activating enzyme
26076at4891	Complete	contig_2	754270	755340	-	241.9	229	https://www.orthodb.org/v10?query=26076at4891	DNA glycosylase
26091at4891	Complete	scaffold_25	822106	822867	-	416.1	206	https://www.orthodb.org/v10?query=26091at4891	Ribosomal protein S5
26111at4891	Duplicated	contig_21	691142	692080	+	441.0	248	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	contig_7	261270	262202	+	431.0	245	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	contig_39	120420	121811	-	377.3	257	https://www.orthodb.org/v10?query=26130at4891	fungal pheromone STE3G-protein-coupled receptor
26134at4891	Complete	scaffold_25	77519	79918	+	451.2	478	https://www.orthodb.org/v10?query=26134at4891	AP complex subunit beta
26145at4891	Complete	contig_3	50549	51166	-	321.4	163	https://www.orthodb.org/v10?query=26145at4891	Small GTPase superfamily
26165at4891	Complete	contig_7	224939	225763	-	381.7	239	https://www.orthodb.org/v10?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	contig_38	26961	27731	-	234.6	175	https://www.orthodb.org/v10?query=26166at4891	similar to Saccharomyces cerevisiae YBR290W BSD2 Heavy metal ion homeostasis protein
26198at4891	Complete	contig_16	450190	451629	+	369.8	280	https://www.orthodb.org/v10?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	scaffold_37	995052	997142	-	602.1	467	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	contig_16	93640	94521	-	167.7	168	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	contig_16	1047404	1048570	+	213.7	164	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	contig_7	111904	113037	-	116.7	302	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	contig_10	460214	460933	-	307.4	192	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	contig_3	58199	59041	-	375.8	221	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	scaffold_37	532474	533508	-	326.6	260	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	contig_12	161796	162866	-	265.5	277	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	contig_5	469023	469616	+	250.5	165	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	contig_2	233726	235147	-	208.6	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	contig_7	268669	272928	+	380.9	746	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	contig_23	712459	713094	+	253.4	173	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	contig_12	117640	118359	-	418.0	182	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	contig_23	485093	485914	+	372.8	191	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	contig_23	722128	723969	-	525.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	contig_16	978304	978858	-	224.9	155	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	contig_16	435309	436145	+	143.0	174	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	contig_21	614454	615176	+	271.9	197	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	scaffold_37	629317	630732	-	265.1	146	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	contig_12	255438	257258	-	392.0	370	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	contig_38	70963	71916	-	271.1	211	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	contig_34	278163	279158	+	224.5	239	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	contig_12	172993	174471	+	325.7	341	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	contig_16	1241335	1242129	+	224.5	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	contig_34	253776	257030	-	626.0	650	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	contig_10	179014	179727	-	334.9	192	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	contig_39	55369	56127	+	257.3	200	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	scaffold_25	349393	350334	-	126.4	189	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	contig_21	508577	509479	+	219.7	195	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	scaffold_25	429409	430776	-	232.4	211	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	contig_16	674371	675081	+	261.6	192	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	contig_5	376007	377074	+	303.1	257	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	contig_39	284360	285007	-	182.4	144	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
